cum as (subord.) conj. case use: adversative or concessive clause . {{c1::1) subj. subord. verb 2) describing circumstance obstructing or opposing main verb 3) main clause often contains tamen . although + indic.::how to recognize . translation}} .	Wheelock	31	CaseUse
cum as (subord.) conj. case use: causal clause . {{c1::1) subj. subord. verb 2) describing cause of main verb . since + indic.::how to recognize . translation}} .	Wheelock	31	CaseUse
cum as (subord.) conj. case use: circumstantial clause . {{c1::1) subj. subord. verb 2) describing general circumstances of main verb . when + indic.::how to recognize . translation}} .	Wheelock	31	CaseUse
cum as (subord.) conj. case use: temporal clause . {{c1::indic. subord. verb . when, while + indic.::how to recognize . translation}} .	Wheelock	31	CaseUse
cum as (subord.) conj. case use: {{c1::adversative or concessive clause . 1) subj. subord. verb 2) describing circumstance obstructing or opposing main verb 3) main clause often contains tamen::cum as (subord.) conj. of ___ . how to recognize}} . although + indic. .	Wheelock	31	CaseUse
cum as (subord.) conj. case use: {{c1::adversative or concessive clause::cum as (subord.) conj. of ___}} . 1) subj. subord. verb 2) describing circumstance obstructing or opposing main verb 3) main clause often contains tamen . {{c1::although + indic.::translation}} .	Wheelock	31	CaseUse
cum as (subord.) conj. case use: {{c1::causal clause . 1) subj. subord. verb 2) describing cause of main verb::cum as (subord.) conj. of ___ . how to recognize}} . since + indic. .	Wheelock	31	CaseUse
cum as (subord.) conj. case use: {{c1::causal clause::cum as (subord.) conj. of ___}} . 1) subj. subord. verb 2) describing cause of main verb . {{c1::since + indic.::translation}} .	Wheelock	31	CaseUse
cum as (subord.) conj. case use: {{c1::circumstantial clause . 1) subj. subord. verb 2) describing general circumstances of main verb::cum as (subord.) conj. of ___ . how to recognize}} . when + indic. .	Wheelock	31	CaseUse
cum as (subord.) conj. case use: {{c1::circumstantial clause::cum as (subord.) conj. of ___}} . 1) subj. subord. verb 2) describing general circumstances of main verb . {{c1::when + indic.::translation}} .	Wheelock	31	CaseUse
cum as (subord.) conj. case use: {{c1::temporal clause . indic. subord. verb::cum as (subord.) conj. of ___ . how to recognize}} . when, while + indic. .	Wheelock	31	CaseUse
cum as (subord.) conj. case use: {{c1::temporal clause::cum as (subord.) conj. of ___}} . indic. subord. verb . {{c1::when, while + indic.::translation}} .	Wheelock	31	CaseUse
irregular verb: fer {{c1::fer, 2, sg, present, imperative, active::macrons, person, number, tense, mood, and voice}}	Wheelock	31	
irregular verb: ferimini {{c1::feríminī, 2, pl, present, indicative, passive::macrons, person, number, tense, mood, and voice}}	Wheelock	31	
irregular verb: ferimur {{c1::férimur, 1, pl, present, indicative, passive::macrons, person, number, tense, mood, and voice}}	Wheelock	31	
irregular verb: ferimus {{c1::férimus, 1, pl, present, indicative, active::macrons, person, number, tense, mood, and voice}}	Wheelock	31	
irregular verb: fero {{c1::férō, 1, sg, present, indicative, active::macrons, person, number, tense, mood, and voice}}	Wheelock	31	
irregular verb: feror {{c1::féror, 1, sg, present, indicative, passive::macrons, person, number, tense, mood, and voice}}	Wheelock	31	
irregular verb: ferre {{c1::férre, n/a, n/a, present, infinitive, active::macrons, person, number, tense, mood, and voice}}	Wheelock	31	
irregular verb: ferri {{c1::férrī, n/a, n/a, present, infinitive, passive::macrons, person, number, tense, mood, and voice}}	Wheelock	31	
irregular verb: ferris {{c1::férris, 2, sg, present, indicative, passive::macrons, person, number, tense, mood, and voice}}	Wheelock	31	
irregular verb: fers {{c1::fers, 2, sg, present, indicative, active::macrons, person, number, tense, mood, and voice}}	Wheelock	31	
irregular verb: fert {{c1::fert, 3, sg, present, indicative, active::macrons, person, number, tense, mood, and voice}}	Wheelock	31	
irregular verb: ferte {{c1::férte, 2, pl, present, imperative, active::macrons, person, number, tense, mood, and voice}}	Wheelock	31	
irregular verb: fertis {{c1::fértis, 2, pl, present, indicative, active::macrons, person, number, tense, mood, and voice}}	Wheelock	31	
irregular verb: fertur {{c1::fértur, 3, sg, present, indicative, passive::macrons, person, number, tense, mood, and voice}}	Wheelock	31	
irregular verb: ferunt {{c1::férunt, 3, pl, present, indicative, active::macrons, person, number, tense, mood, and voice}}	Wheelock	31	
irregular verb: feruntur {{c1::ferúntur, 3, pl, present, indicative, passive::macrons, person, number, tense, mood, and voice}}	Wheelock	31	
irregular verb: latum {{c1::iri, lā́tum, ī́rī, n/a, n/a, future::macrons, person, number, tense, mood, and voice}}	Wheelock	infinitive	
irregular verb: laturus {{c1::esse, lātū́rus, ésse, n/a, n/a, future::macrons, person, number, tense, mood, and voice}}	Wheelock	infinitive	
irregular verb: latus {{c1::esse, lā́tus, ésse, n/a, n/a, perfect::macrons, person, number, tense, mood, and voice}}	Wheelock	infinitive	
irregular verb: tulisse {{c1::tulísse, n/a, n/a, perfect, infinitive, active::macrons, person, number, tense, mood, and voice}}	Wheelock	31	
{{c1::?, augēre, ? ?}} has gender {{c2::n}} and means {{c3::to increase, augment}} with English derivatives {{c1::cf auxilium, -ī}}	Wheelock	31	noun
{{c1::?, augēre, ? ?}} means {{c3::to increase, augment}} with English derivatives {{c1::cf auxilium, -ī}}	Wheelock	31	verb
{{c1::as, ássis}} has gender {{c2::m}} and means {{c3::an as, a small copper coin, comparable to a penny}} with English derivatives {{c1::ace}}	Wheelock	31	noun
{{c1::cṓnferō, cōnférre, cóntulī, collā́tum}} means {{c3::to bring together, compare; confer, bestow;}}	Wheelock	31	verb
{{c1::dígitus, dígitī}} has gender {{c2::m}} and means {{c3::finger, toe}} with English derivatives {{c1::digit, digital, digitalis, digitalize, digitize, prestidigitation}}	Wheelock	31	noun
{{c1::dóleō, dolḗre, dóluī, dolitū́rum}} means {{c3::to grieve, suffer; hurt, give pain}} with English derivatives {{c1::doleful, dolor, dolorous, Dolores, condole, condolences, indolent}}	Wheelock	31	verb
{{c1::dórmio, dormī́re, dormī́vī, dormī́tum}} means {{c3::to sleep}} with English derivatives {{c1::dormitory, dormer, dormancy, dormant, dormouse}}	Wheelock	31	verb
{{c1::elephántus, elephántī}} has gender {{c2::m and f}} and means {{c3::elephant}} with English derivatives {{c1::elephantiasis, elephantine}}	Wheelock	31	noun
{{c1::exsílium, exsíliī OR exílium, exíliī}} has gender {{c2::n}} and means {{c3::exile, banishment}} with English derivatives {{c1::exilic}}	Wheelock	31	noun
{{c1::férō, férre, túlī, lā́tum}} means {{c3::to bear, carry, bring; suffer, endure, tolerate; say, report}} with English derivatives {{c1::fertile, circumference, defer, differ, infer, prefer, proffer, suffer, transfer; cf. tolerō, tollō}}	Wheelock	31	verb
{{c1::invídeō, invidḗre, invī́dī, invī́sum}} means {{c3::to be envious; with dative, to look at with envy, envy, be jealous of}} with English derivatives {{c1::invidious, invidiousness}}	Wheelock	31	verb
{{c1::invídia, invídiae}} has gender {{c2::f}} and means {{c3::envy, jealousy, hatred}} with English derivatives {{c1::invidious, envious}}	Wheelock	31	noun
{{c1::réferō, reférre, réttulī, relā́tum}} means {{c3::to carry back, bring back; repeat, answer, report}} with English derivatives {{c1::refer, reference, referent, referral, relate, relation, relative}}	Wheelock	31	verb
{{c1::rū́mor, rūmṓris}} has gender {{c2::m}} and means {{c3::rumor, gossip}} with English derivatives {{c1::rumormonger}}	Wheelock	31	noun
{{c1::sémel}} is a/an {{c4::adv}} and means {{c3::a single time, one, one and for all, simultaneously}}	Wheelock	31	adverb
{{c1::sē cōnférre}} is a/an {{c4::phrase}} and means {{c3::idiom, to go, lit. to take/betake oneself}} with English derivatives {{c1::conference, collate, collation; the abbreviation "cf." = cōnfer}}	Wheelock	31	phrase
{{c1::vī́num, vī́nī}} has gender {{c2::n}} and means {{c3::wine}} with English derivatives {{c1::wine, vinegar, viniferous, vintage, vinyl}}	Wheelock	31	noun
{{c1::}} has gender {{c2::}} and means {{c3::although + indic.}}	Wheelock	31	noun
{{c1::ádferō, adférre, áttulī, allā́tum}} means {{c3::to bring to}} with English derivatives {{c1::afferent, allative}}	Wheelock	31	verb
{{c1::ápud}} is a/an {{c4::prep + acc}} and means {{c3::among, in the presence of, at the house of}}	Wheelock	31	preposition
{{c1::óccidō, occídere, óccidī, occā́sum}} means {{c3::to fall down; die; set}} with English derivatives {{c1::occident, occidental, occasion, occasional; cf. cadō, occāsiō}}	Wheelock	31	verb
{{c1::ófferō, offérre, óbtulī, oblā́tum}} means {{c3::to offer}} with English derivatives {{c1::offertory, oblation}}	Wheelock	31	verb
{{c1::úsque}} is a/an {{c4::adv}} and means {{c3::all the way, up (to), even (to), continuously, always}}	Wheelock	31	adverb
