gerund case use: ordinary construction . {{c1::any verbal noun usage other than subject and direct object + gerund phrase words in usual case(s), though this construction is not preferred when phrase words include a direct object . of/to/for/by/with/from ___-ing + phrase words::how to recognize . translation}} .	Wheelock	39	CaseUse
gerund case use: {{c1::ordinary construction::gerund of ___}} . any verbal noun usage other than subject and direct object + gerund phrase words in usual case(s), though this construction is not preferred when phrase words include a direct object . {{c1::of/to/for/by/with/from ___-ing + phrase words::translation}} .	Wheelock	39	CaseUse
gerund case use: {{c1::ordinary construction . any verbal noun usage other than subject and direct object + gerund phrase words in usual case(s), though this construction is not preferred when phrase words include a direct object::gerund of ___ . how to recognize}} . of/to/for/by/with/from ___-ing + phrase words .	Wheelock	39	CaseUse
gerund case use: "ad" construction . {{c1::"ad" + accusative gerund + gerund phrase words in usual case(s) . "to ___" + phrase words or "in order to ___" + phrase words::how to recognize . translation}} .	Wheelock	39	CaseUse
gerund case use: {{c1::"ad" construction::gerund of ___}} . "ad" + accusative gerund + gerund phrase words in usual case(s) . {{c1::"to ___" + phrase words or "in order to ___" + phrase words::translation}} .	Wheelock	39	CaseUse
gerund case use: {{c1::"ad" construction . "ad" + accusative gerund + gerund phrase words in usual case(s)::gerund of ___ . how to recognize}} . "to ___" + phrase words or "in order to ___" + phrase words .	Wheelock	39	CaseUse
gerund case use: "causā" construction . {{c1::genitive gerund + gerund phrase words in usual case(s) + "causā" . "for the sake of ___" + phrase words::how to recognize . translation}} .	Wheelock	39	CaseUse
gerund case use: {{c1::"causā" construction::gerund of ___}} . genitive gerund + gerund phrase words in usual case(s) + "causā" . {{c1::"for the sake of ___" + phrase words::translation}} .	Wheelock	39	CaseUse
gerund case use: {{c1::"causā" construction . genitive gerund + gerund phrase words in usual case(s) + "causā"::gerund of ___ . how to recognize}} . "for the sake of ___" + phrase words .	Wheelock	39	CaseUse
gerundive case use: simple adjective construction . {{c1::verbal adjective simply modifies a noun . (noun) to be (verb)ed::how to recognize . translation}} .	Wheelock	39	CaseUse
gerundive case use: {{c1::simple adjective construction::gerundive of ___}} . verbal adjective simply modifies a noun . {{c1::(noun) to be (verb)ed::translation}} .	Wheelock	39	CaseUse
gerundive case use: {{c1::simple adjective construction . verbal adjective simply modifies a noun::gerundive of ___ . how to recognize}} . (noun) to be (verb)ed .	Wheelock	39	CaseUse
gerundive case use: passive periphrastic . {{c1::verbal predicate nominative adjective with form of "sum" . (subject) should/must be (verb)ed::how to recognize . translation}} .	Wheelock	39	CaseUse
gerundive case use: {{c1::passive periphrastic::gerundive of ___}} . verbal predicate nominative adjective with form of "sum" . {{c1::(subject) should/must be (verb)ed::translation}} .	Wheelock	39	CaseUse
gerundive case use: {{c1::passive periphrastic . verbal predicate nominative adjective with form of "sum"::gerundive of ___ . how to recognize}} . (subject) should/must be (verb)ed .	Wheelock	39	CaseUse
gerundive case use: erstwhile gerund taking direct object . {{c1::direct object of erstwhile gerund in that erstwhile gerund's case + coordinated gerundive . of/to/for/by/with/from (verb)-ing (direct object)::how to recognize . translation}} .	Wheelock	39	CaseUse
gerundive case use: {{c1::erstwhile gerund taking direct object::gerundive of ___}} . direct object of erstwhile gerund in that erstwhile gerund's case + coordinated gerundive . {{c1::of/to/for/by/with/from (verb)-ing (direct object)::translation}} .	Wheelock	39	CaseUse
gerundive case use: {{c1::erstwhile gerund taking direct object . direct object of erstwhile gerund in that erstwhile gerund's case + coordinated gerundive::gerundive of ___ . how to recognize}} . of/to/for/by/with/from (verb)-ing (direct object) .	Wheelock	39	CaseUse
